STATION CODE,RIVER,LOCATIONS,STATE,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,D.O. (mg/l) : Min : > 4 mg/l,D.O. (mg/l) : Max : > 4 mg/l,D.O. (mg/l) : Mean : > 4 mg/l,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,WQI
2425,,"RIVER KERANDI(INTAKE WELL OF LCO REFIRY, HAL, SUBEDA)",ODISHA,13,30,22.7,6.8,8,7.3,6.8,7.7,7.2,78,173,103,0.2,1.4,0.7,0.2,8.4,1.7,330,35000,4871,1300,92000,13810,144.1541176
2422,,"GAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ODISHA,18,32,24.8,7,8,7.4,7.5,8.2,7.9,130,238,196,0.5,1.2,0.7,0.2,1.8,0.6,130,24000,5323,230,92000,15213,148.7379902
1642,,"GAVALLI AT JAYKAYPUR D/S, ODISHA",ODISHA,16,30,24,6.8,7.8,7.4,7.3,8.4,7.8,142,326,244,1.1,3,1.9,0.4,2.1,1,110,160000,20880,330,24000,12473,304.0511275
1643,,"GAVALLI AT RAYAGADA D/S, ODISHA",ODISHA,15,26,22.8,6.9,7.9,7.5,7.4,8.4,8,187,327,243,0.7,3.2,1.7,0.4,1.4,0.9,110,35000,8780,790,160000,30319,227.1881863
1455,,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,20,32,26.8,6,8.9,7.2,7,8.4,8,215,392,296,0.6,2.1,1.5,0.1,2.1,0.7,45,5400,1468,170,9400,4314,85.51401961
1456,,"RUSHIKULYA AT GANJAM D/S, ODISHA",ODISHA,15,34,27.4,5.1,7.6,6.6,7.5,8.2,7.8,380,50370,25034,0.8,2.2,1.5,0.1,1.7,0.9,20,5400,1671,68,16000,4224,84.25529412
2426,,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMI PROJECT),ODISHA,17,32,25.3,6.9,8.1,7.5,7.4,8.4,7.9,156,236,194,0.3,2.2,1,0.1,4.6,1,220,11000,2906,790,35000,8559,111.4746569
2427,,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ODISHA,19,35,27.1,6.8,8.1,7.4,7.5,8.4,7.9,122,218,170,0.5,2,0.8,0.2,3.5,0.9,170,24000,4948,790,92000,16709,150.3946569
1685,,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,29,29,29,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,386,386,386,2.929793103,8.953931034,5.225103448,0.2,0.2,0.2,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9425.280408
2444,,CORINGA RIVER,PONDICHERRY,25,25,25,5.9,5.9,5.9,7.9,7.9,7.9,21600,21600,21600,2.929793103,8.953931034,5.225103448,0.1,0.1,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9421.137881
2442,,GAUTAMI-GODAVARI RIVER,PONDICHERRY,25,25,25,6.5,6.5,6.5,7.3,7.3,7.3,21600,21600,21600,2.929793103,8.953931034,5.225103448,0.1,0.1,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.446704
2443,,GAUTAMI-GODAVARI RIVER,PONDICHERRY,25,25,25,6.5,6.5,6.5,7.7,7.7,7.7,26600,26600,26600,2.929793103,8.953931034,5.225103448,0.1,0.1,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.740822
2445,,MAHE RIVER,PONDICHERRY,32,32,32,6,6,6,7.1,7.1,7.1,13000,13000,13000,2.929793103,8.953931034,5.225103448,0.4,0.4,0.4,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9422.424645
1450,,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,28,31,29.3,5.9,6.9,6.5,6.4,7.8,7.4,798,1456,1063,2,2,2,0,2,0.6,20,330,177,20,700,374,59.6045098
1159,tambiraparani,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVISAM,TAMILNADU",TAMILNADU,19,26,22.8,6.2,7.1,6.8,6.2,7,6.6,33,96,63,1.8,3.4,2.9,0.03,0.26,0.1,2,30,11,9,110,36,60.05294118
1160,tambiraparani,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,20,28,24.5,5.8,7,6.6,6,6.7,6.4,57,209,101,1.6,4.8,2.5,0.038,0.54,0.2,4,34,13,12,130,41,57.43838235
1161,tambiraparani,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,21,28,25.5,6.2,6.9,6.6,6,7.1,6.5,80,250,136,1.6,4.6,2.5,0.05,0.68,0.2,4,30,13,11,110,45,57.52191176
1162,tambiraparani,"TAMBIRAPARANI AT MURAPPADU, TAMILNADU",TAMILNADU,29,29,29,6,7.1,6.7,6.3,8,6.9,102,376,226,1.4,3.4,2.2,0,1.4,0.2,4,30,12,14,90,38,57.16352941
1328,tambiraparani,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,20,28,23.8,6.1,7.1,6.7,6,6.8,6.3,41,125,72,1.8,3.6,2.7,0,0.46,0.2,2,22,9,8,70,32,58.76068627
1329,tambiraparani,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,19,26,22.8,6,7,6.7,6.1,6.9,6.4,32,84,61,1.4,28,4.6,0,0.3,0.1,2,26,10,11,90,34,66.34921569
1330,tambiraparani,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29,29,29,6,7,6.6,6.5,8.4,7.2,131,8750,1300,1.4,3.8,2.7,0,0.94,0.2,7,70,21,17,220,60,58.98745098
3025,tambiraparani,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,29,29,29,6.3,6.8,6.7,6.5,7.6,7,160,1228,461,1.4,3.6,2.5,0,0.3,0.1,4,50,17,14,140,51,58.15289216
3026,tambiraparani,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,19,26,23,6.1,7,6.6,6,6.5,6.2,46,113,69,1.8,3.4,2.5,0,0.4,0.1,6,33,11,13,140,38,56.84715686
3027,tambiraparani,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK AICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,29,29,29,6.2,7,6.8,6.3,8,6.9,139,378,241,1.6,3.8,2.5,0,0.2,0.1,4,32,14,12,110,48,58.66686275
3028,tambiraparani,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,21,30,25.7,5.9,6.8,6.5,6.2,7.5,6.6,91,301,159,1.4,3.9,2.4,0,0.8,0.2,4,40,11,11,170,41,56.52377451
3029,tambiraparani,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",TAMILNADU,21,30,25.7,6.1,7.2,6.6,6.2,7.9,6.7,99,319,170,1.6,5.2,2.5,0,1,0.2,4,21,10,11,80,34,57.61147059
3023,,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNADU",TAMILNADU,23,28,24.3,0,6,0.9,7.1,8.6,7.6,213,3870,2039,0.6,362,104.5,0,3.5,0.9,390,2800000000,272521616,470,4300000000,511090873,4003393.722
1399,,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,27,33,29.8,4.8,7.3,5.7,6.4,7.8,7.2,4,1001,189,0.4,3.2,2,0,0.6,0.2,780,13000,4953,1100,17000,8391,120.5932843
1475,,ZUARI AT PANCHAWADI,GOA,21,33,29.5,4,8.1,6.3,6.4,7.6,6.9,6,1626,179,0.6,3.6,1.7,0,0.5,0.1,450,7000,3243,780,11000,5330,97.70352941
3181,,RIVER ZUARI AT BORIM BRIDGE,GOA,20,33.4,29.7,1.7,7.7,5.8,6.1,7.7,6.9,7,370,64,1.2,26,3.8,0,4.5,0.5,450,13000,5382,450,22000,8443,134.1676961
3182,,RIVER ZUARI AT MARCAIM JETTY,GOA,23,32.1,29.5,3,7.6,5.8,7,7.8,7.3,5,536,83,0.4,3.9,1.9,0,4,0.4,200,7900,3428,450,13000,5500,99.23098039
1400,,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,28,32.6,30,4.6,7.7,5.5,6.6,7.9,7.4,33,344,81,0.4,2.4,1.5,0,0.3,0.1,330,7900,2853,490,17000,4049,85.13534314
1476,,"MANDOVI AT TONCA, MARCELA, GOA",GOA,27,33,29.2,4.8,7.6,6.1,6.1,7.3,6.7,7,1868,308,0.5,2.9,1.4,0,1.2,0.3,780,7900,3355,460,13000,5672,97.86480392
3185,,RIVER MANDOVI AT AMONA BRIDGE,GOA,27,33.5,29.6,5.4,7.1,6.4,6,7.4,6.7,9,1764,414,0.3,2.1,1,0,0.9,0.2,780,13000,6073,780,17000,9423,134.2139706
3186,,RIVER MANDOVI AT IFFI JETTY,GOA,28,32.9,30,5,8.6,6.4,6.6,8.1,7.6,47,2662,305,0.9,5,2.2,0,0.3,0.1,450,7900,3478,780,13000,4990,102.4265686
3187,,RIVER MANDOVI NEAR HOTEL MARRIOT,GOA,27.8,33,30.1,5.4,7.8,6.3,6.6,8.3,7.6,4,421,77,1.3,4.4,2.3,0,0.3,0.1,200,7900,2606,450,13000,4301,91.77573529
1543,,"RIVER KALNA AT CHANDEL- PERNEM, GOA",GOA,25.8,30,27.8,6.1,9,7.1,6.3,8,7.1,48,1394,176,0.7,2.8,1.2,0,0.5,0.1,780,7900,4573,1300,13000,7817,120.2847549
1548,,"RIVER ASSONORA AT ASSONORA, GOA",GOA,26,30,27.9,6,7.8,6.7,5.5,7.2,6.4,3,517,93,0.4,2.7,1.4,0.1,0.5,0.1,780,3300,2147,1100,4900,3433,82.88338235
2276,,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,20.3,33.2,29.3,4.8,11.1,7.4,6.1,7.6,6.8,5,182,121,1,2.5,1.7,0.2,1.1,0.4,7900,17000,11633,3500,35000,18125,221.6425
2275,,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,26.4,32,29.2,5.2,7.8,6.9,6.4,7.9,7,8,2148,620,0.4,2.4,1.1,0,0.3,0.1,1300,4900,3500,1700,11000,6300,104.0220588
3189,,RIVER CHAPORA AT SIOLIM,GOA,26.9,32.9,30,5.2,7.3,6,6.5,7.9,7.5,26,294,72,0.5,2.6,1.6,0,1.1,0.2,780,11000,4995,1100,17000,9517,124.2572059
1546,,"RIVER KHANDEPAR AT OPA - PONDA, GOA",GOA,19,34.5,29,6.2,8,7.3,6.5,7.4,7,43,1398,247,0.3,4.7,1.5,0,0.9,0.2,200,2400,1095,400,5400,2453,74.93789216
2270,,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,21,34,29.1,6.1,8,7.3,6.6,7.6,7,42,1403,188,0.6,1.7,1,0,0.4,0.1,130,3500,1286,230,9200,3048,75.83539216
2272,,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,26.8,32,28.7,6,7.9,7,6.1,7.8,6.9,56,1405,224,0.5,1.9,1.2,0,2.1,0.3,780,7900,3896,1100,13000,6742,110.8885294
1545,,"RIVER MADAI AT DABOS -  VALPOI, GOA",GOA,25.5,34,28.7,6.4,8,7.3,6,7.5,6.7,3,844,144,0.3,2.7,1.5,0,0.3,0.1,230,4900,1940,330,7900,3052,84.24813725
2274,,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSA-PANAJI,GOA,26,33.6,29.5,3.7,8.3,5.3,6.3,7.3,6.8,3,2052,319,1,2.9,1.8,0,1.4,0.3,3300,13000,6458,2200,22000,10250,137.08
2271,,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAO- CANACONA NATIONAL HIGHWAY)",GOA,27.8,32.3,29,4,7.2,6.3,6.1,7.2,6.4,2,181,79,0.5,4,1.6,0,14,1.4,4900,13000,7592,2400,22000,12842,164.6058824
2273,,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,25.7,32.9,29.4,3.7,6.9,5.4,6.5,8.2,7.6,3,53,39,0.3,3.5,1.4,0,0.4,0.1,49,11000,3176,780,17000,6367,93.26573529
3183,,"RIVER SAL AT KHAREBAND, MARGAO",GOA,24.8,32,28.3,0,5.2,2.2,5.8,7,6.5,4,1445,322,1.1,17.9,4.7,0.1,3.7,1.2,3300,24000,11210,4900,25000,14920,192.5127451
3184,,"RIVER SAL AT ORLIM BRIDGE, ORLIM",GOA,25.1,33.3,30.1,3.6,7.1,5.2,5.7,7.8,7.1,5,1244,192,1.3,4.7,2.6,0.1,0.9,0.3,780,17000,5073,1300,28000,8925,122.8464216
3190,,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,27,34,30.3,4.9,7.1,5.6,6.9,7.9,7.5,33,2843,282,1.3,2.5,1.8,0,0.2,0.1,780,4900,3205,780,7900,5082,93.18637255
3191,,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,28,33.4,30.5,4.8,7.1,5.5,6.8,7.7,7.4,36,2758,275,1.1,2.3,1.5,0,0.5,0.1,780,7900,4698,1100,17000,8625,115.0253431
1547,,"RIVER TALPONA AT CANACONA, GOA",GOA,20,36.5,29.1,6.1,8.9,7.3,6,7.4,6.7,2,76,55,0.2,3.3,1.4,0,0.3,0.1,170,7000,2638,330,9400,4003,93.18897059
3188,,RIVER TIRACOL AT TIRACOL,GOA,28.3,33,30.1,5.8,7.1,6.5,6.7,8,7.5,33,2646,415,1.2,4,2,0,0.9,0.1,230,2400,864,450,5400,1538,67.37470588
1544,,"RIVER VALVANT AT SANKLI - BICHOLIM, GOA",GOA,27,34,29.2,6.1,8.3,7.2,5.5,7,6.3,3,576,100,0.3,2.9,1.5,0,0.3,0.1,3300,13000,7942,4900,24000,13575,169.6565196
1393,,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,29,32,30.6,5.2,7.8,6.7,7.3,7.9,7.5,127,373,203,2.929793103,8.953931034,5.225103448,0,0.2,0.1,4,29,11,12,46,27,69.75513692
1885,,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.142892768,8.587406484,7.616770574,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,1.022111871,5.372039776,1.92616532,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9432.705683
1023,,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,12,28,22.7,5.2,6.3,5.8,7.1,7.2,7.2,550,710,640,5,7,6,3.2,5.2,4.3,150,2200,1450,720,6000,4073,109.1432843
1024,,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,10,28,19,4,5.6,4.8,7.4,7.7,7.6,1022,1158,1090,22,22,22,3.4,3.8,3.6,11000,50000,30500,35000,70000,52500,578.504902
1295,,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,12,30,23,5,6.2,5.5,7.2,7.3,7.3,690,732,705,8,12,10,3.4,6,5,460,3500,2020,900,9000,5433,136.0251471
1473,,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,10,35,24,4.5,5.9,5.1,7.3,7.6,7.4,1021,1681,1375,19,27,23.7,3.4,9.4,5.9,11000,55000,27333,21000,75000,50333,559.8120098
1698,,"D/S CHHATBIR, PUNJAB",PUNJAB,13,31,24.7,4.9,6.4,5.5,7.3,7.4,7.4,710,762,745,5,13,10,4.4,7.2,6.1,1500,21000,12167,5000,55000,29333,301.9020098
1699,,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,13,32,25,4.4,6.1,5,7.5,7.6,7.6,891,1069,975,14,19,16.3,5.4,7,6.1,7500,15000,11167,9000,35000,21667,296.0090686
1700,,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,13,31,22,4,5.7,4.9,7.6,7.7,7.7,1260,1510,1385,18,37,27.5,7.6,7.8,7.7,35000,50000,42500,64000,80000,72000,787.9534314
1701,,"D/S JHARMAL NADI, PUNJAB",PUNJAB,13,30,24.3,4.6,5.7,5,6.9,7.5,7.3,862,1466,1067,18,22,19.3,4.6,7.4,6.2,1400,40000,21467,2600,70000,39533,456.3701471
1702,,"U/S JHARMAL NADI, PUNJAB",PUNJAB,12,30,23.3,4.9,6,5.3,7,7.4,7.2,792,1324,970,13,14,13.3,5.2,7.2,5.9,700,6000,3167,1400,11000,7133,167.9216176
1703,,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,11,28,19.5,4,5.8,4.9,7.6,7.8,7.7,1291,1545,1418,18,24,21,3.6,4.8,4.2,10000,46000,28000,35000,64000,49500,545.0367647
1704,,"D/S SARDULGARH, PUNJAB",PUNJAB,11,32,21.5,4,4.2,4.1,7.4,7.5,7.5,980,1049,1015,22,24,23,3.6,8.6,6.1,20000,50000,35000,40000,75000,57500,646.1397059
1705,,"U/S SARDULGARH, PUNJAB",PUNJAB,10,30,20,4.8,4.8,4.8,7.3,7.4,7.4,750,958,854,16,18,17,3.2,6.2,4.7,11000,30000,20500,30000,46000,38000,425.8578431
1025,,"GHAGGAR GH-1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,8.2,8.2,8.2,682.1658098,1980.144602,1169.762853,19.8,19.8,19.8,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9485.837575
1026,,"GHAGGAR GH-2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.9,7.9,7.9,682.1658098,1980.144602,1169.762853,18.2,18.2,18.2,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9478.95032
1718,,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,32.6,32.6,32.6,4,4,4,6.8,6.8,6.8,370,370,370,3,3,3,0.8,0.8,0.8,4,4,4,9,9,9,45.89583333
1871,,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,17,30,23.6,6.5,8.5,7.8,6.1,8.9,7.8,115,503,376,0.8,1.8,1.3,0.1,0.7,0.4,4,13,9,8,23,17,61.70112745
2624,,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,14,30,23.9,6.3,8.3,7.7,6.4,8.2,7.7,140,450,354,0.8,1.8,1.3,0.1,0.5,0.3,8,20,12,16,35,22,60.62843137
2625,,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,14,30,24.5,6.2,8.2,7.6,6.6,9,7.9,130,532,344,1.2,1.8,1.6,0.1,0.7,0.4,6,17,12,14,29,22,61.81715686
1884,,KALA AMB D/S MARKANDA RIVER,HARYANA,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.9,7.6,7.2,682.1658098,1980.144602,1169.762853,52,124,88,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9769.268948
1870,,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,15,21,18.1,0,6.3,4.4,6.6,7.8,7.1,301,1144,694,3.2,195,41,0,2.4,1.2,22,164,92,71,460,224,210.0339216
2947,,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,20,29,25.1,4.5,8.6,5.9,7.4,8.4,8,360,460,401,0.4,1.3,0.9,0.5,1,0.7,4,4,4,4,75,15,49.50151961
1717,,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,18,26,22.3,5.1,7.5,6,6.5,8.4,7.2,80,120,106,0.3,1.2,0.8,0.3,0.6,0.4,4,4,4,4,75,15,47.87161765
2948,,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,20,29,23.7,4.1,7.3,5.6,7.5,8.3,7.9,130,640,326,0.7,2.5,1.1,0.5,1.2,0.8,4,4,4,4,4,4,48.7754902
2949,,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,21,27,23.9,5.3,8,6.2,7.4,8.8,8.1,190,1650,592,0.6,1.4,1,0.4,1,0.7,4,4,4,4,14,6,51.84421569
1342,,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,23,26,25.1,4.8,7.6,6.7,7.2,7.8,7.5,61,210,85,1,2,1.4,0.6,1.3,1,31,350,183,180,630,420,60.26970588
1443,,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,23,26,24.6,4.8,7.1,5.8,7,7.9,7.4,60,104,77,1.2,2,1.4,0,1.5,0.8,110,790,285,440,1100,691,55.43534314
3465,,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,24,26,25.7,4.9,7.7,6.6,6.4,7.9,7.5,57,98,75,0.8,1.6,1.4,0.5,1,0.7,79,330,183,180,790,448,58.46470588
3466,,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,24,26,24.8,5.9,7.4,6.7,6.7,7.9,7.5,58,115,82,1.2,2,1.4,0.5,2.1,1,63,310,161,240,790,443,60.10720588
2297,,R ANCHARAKANDY AT MERUVAMBA,KERALA,24.5,31.5,27.3,5.3,7.7,6.7,6.5,7.3,6.9,35,89,56,0.4,2,0.9,0.1,0.5,0.2,17,170,82,49,310,172,52.78186275
2319,,R ANCHARAKANDY AT MERUVAMBA,KERALA,24,31,27.5,4,7.8,6.5,6.4,7,6.7,35,17000,2240,0.2,2.6,1.2,0.1,0.3,0.2,21,430,136,94,790,304,53.50480392
2286,,R AYROOR AT AYROOR BRIDGE,KERALA,24,26.5,25.2,4.6,7.4,6.3,6.2,7.8,6.9,48,104,73,0.2,3.9,1.6,0,0,0,540,940,787,1300,2400,2008,64.00519608
2331,,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25,36,29.9,5.8,8,7,6.9,8.1,7.4,84,182,130,0.1,1.6,0.7,0,0.4,0.1,20,920,301,79,1600,590,57.0095098
2332,,R BHARATHAPUZHA AT PATTAMBI,KERALA,25,35,29.8,4.6,7.7,6.6,7,8.3,7.7,132,306,191,0.2,3.8,1.6,0,1,0.2,79,920,362,240,1600,661,59.68426471
1154,,"CHALAKUDY AT PULICKALKA-DAVU, KERALA",KERALA,25,29.5,27.8,5.5,8,6.9,6.1,7.5,6.9,35,440,134,0.2,2.2,1.1,0.14,1.32,0.4,43,540,249,49,1100,531,58.26602941
20,,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24,30,26.7,5.9,8,7,6.8,8,7.5,40,120,80,0.3,2.1,0.8,0.01,0.9,0.4,190,6300,2573,300,9400,3583,88.95220588
21,,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,19,28,25.8,4.2,7.4,6.7,6.7,8,7.4,49,44000,14526,0.3,1,0.8,0.05,2,0.6,110,5400,1411,430,6300,1969,72.1820098
3464,,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,23,29,26.4,5.7,8,7.2,6.8,8,7.4,47,114,82,0.1,1,0.7,0,1.8,0.5,43,2600,840,70,4300,1311,67.11867647
1572,,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,27,37,29.8,6.7,8.1,7.5,6.2,7.8,7.2,44,140,67,0.1,3.6,1.1,0,0.3,0.1,18,180,76,110,1300,590,59.40411765
1573,,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,26,32,28.6,0.5,6.6,3,6,7.4,6.6,83,2722,965,0.4,2.7,1.7,0.3,2.5,1.2,11,610,247,57,1100,530,39.48127451
2295,,R CORAPUZHA AT KANAYANKODE,KERALA,25,30,26.9,4.1,8,5.9,7,8.3,7.4,194,44150,17990,0.1,1.5,0.7,0,1.1,0.5,220,4600,1888,430,5400,2803,73.20367647
1564,,"R ITHIKKARA AT AYUR, KERALA",KERALA,25,27,26,3.9,7.7,6.7,7,7.9,7.5,69,127,90,1,2.4,1.6,0.6,1.5,0.9,63,430,199,110,1100,473,60.97887255
2287,,R ITHIKKARA AT ITHIKKARA,KERALA,22,24.5,23.6,5.1,6.9,6.1,6.8,8,7.4,96,19650,4429,1.2,2.8,2,1,4.6,1.6,79,540,243,210,920,550,62.37117647
1566,,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,29.5,30.5,30.3,5.8,7.8,6.7,5.7,7.8,6.9,67,134,87,0.5,2.8,1.7,0,0.9,0.2,0,310,155,22,700,350,57.29019608
2293,,R KADALUNDI AT HAJIRAPPALLY,KERALA,30,31.5,30.7,5.6,7.8,6.9,5.8,7.8,6.8,64,114,85,0.5,2.8,1.6,0,0.8,0.2,0,170,82,43,540,206,56.96
2337,,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26,32,28.7,0.2,4.3,2.1,6.1,8,6.8,60,214,101,0.4,3.6,1.6,0.1,3.1,0.8,170,1120,431,240,1560,694,34.17
2338,,R KADAMBAYAR AT MANCKAKADAVU,KERALA,25.5,30.5,28.2,0.5,5.6,2.5,6,8,6.9,50,148,83,0.4,3,1.9,0.1,0.4,0.3,11,1400,353,21,1700,656,35.03519608
42,,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,24,25.5,24.8,5.9,7.8,7.2,7.1,8.1,7.6,60,140,75,1,2,1.4,0.5,2,1,94,350,188,220,630,426,63.53323529
2294,,R KALLAI AT KALLAI BRIDGE,KERALA,24,29,26.3,0.6,6.9,3.7,6.8,8.4,7.7,400,58120,32005,0.3,2,1.2,0.1,1.7,0.9,3100,170000,40000,5400,210000,60392,588.5167647
3460,,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,25,34,29.2,3.8,8.1,6.1,7.1,7.9,7.6,96,804,281,0.2,4.2,1.2,0,2,0.7,63,720,384,180,1600,718,57.26490196
3458,,KARAPUZHA DAM AT WAYANAD,KERALA,24.7,28.4,26.6,5.9,8.2,6.7,6.4,8.3,7.6,90,128,106,0.3,0.8,0.5,0,26,2.5,22,63,44,34,110,71,60.58073529
